station_origin,station_destination,flows,population,jobs,distance
Regent's Park,Oval,0,371,2544,6298.804496
Regent's Park,Oxford Circus,6,371,44368,978.050628
Regent's Park,Paddington,26,371,20198,2619.011694
Regent's Park,Park Royal,0,371,1552,15943.62538
Regent's Park,Parsons Green,0,371,2711,8527.219403
Regent's Park,Perivale,0,371,532,15664.69854
Regent's Park,Piccadilly Circus,16,371,13641,1941.880702
Regent's Park,Pimlico,2,371,5585,4598.095063
Regent's Park,Pinner,0,371,292,19549.93618
Regent's Park,Plaistow,0,371,1049,13687.09251
Regent's Park,Preston Road,0,371,411,13016.28639
Regent's Park,Putney Bridge,0,371,2494,9521.681753
Regent's Park,Queen's Park,7,371,2167,6000.862678
Regent's Park,Queensbury,0,371,439,15759.31802
Regent's Park,Queensway,0,371,1882,4292.579234
Regent's Park,Ravenscourt Park,0,371,1895,9356.339622
Regent's Park,Rayners Lane,0,371,426,18658.53317
Regent's Park,Redbridge,0,371,198,19342.56089
Regent's Park,Richmond,0,371,5397,16166.1556
Regent's Park,Rickmansworth,0,371,937,28910.77223
Regent's Park,Ruislip Gardens,0,371,167,22289.47617
Regent's Park,Russell Square,0,371,5172,3355.848906
Regent's Park,Seven Sisters,0,371,10191,10777.14642
Regent's Park,Shepherd's Bush,0,371,9890,6542.315049
Regent's Park,Shepherd's Bush Market,0,371,416,7071.357946
Regent's Park,Sloane Square,2,371,8229,4363.975925
Regent's Park,Snaresbrook,0,371,512,18152.8754
Regent's Park,South Ealing,0,371,670,15020.87486
Regent's Park,South Kensington,14,371,15325,4653.27531
Regent's Park,South Kenton,0,371,261,15378.91927
Regent's Park,South Ruislip,0,371,289,21403.59044
Regent's Park,South Wimbledon,0,371,1361,15359.30591
Regent's Park,South Woodford,0,371,766,19468.69614
Regent's Park,Southfields,0,371,1351,12211.13544
Regent's Park,Southgate,0,371,874,16578.68563
Regent's Park,Southwark,2,371,10326,4279.875224
Regent's Park,St. James's Park,4,371,13339,3973.146638
Regent's Park,St. John's Wood,3,371,3982,2934.470143
Regent's Park,St. Paul's,5,371,13446,4310.049501
Regent's Park,Stamford Brook,0,371,784,10065.62918
Regent's Park,Stanmore,0,371,983,18872.29484
Regent's Park,Stepney Green,0,371,1879,8882.037021
Regent's Park,Stockwell,0,371,1623,6930.279026
Regent's Park,Stonebridge Park,0,371,729,11376.91919
Regent's Park,Stratford,2,371,55954,12699.5383
Regent's Park,Sudbury Hill,0,371,277,21143.43748
Regent's Park,Swiss Cottage,3,371,2598,3904.410435
Regent's Park,Temple,7,371,6780,3648.613965
Regent's Park,Tooting Bec,0,371,1239,11925.45665
Regent's Park,Tooting Broadway,2,371,4506,13000.41809
Regent's Park,Tottenham Court Road,1,371,19126,1852.352934
Regent's Park,Tottenham Hale,0,371,3239,11930.68559
Regent's Park,Totteridge & Whetstone,0,371,287,16453.81684
Regent's Park,Tower Hill,2,371,8286,5999.304785
Regent's Park,Turnham Green,0,371,1515,10670.39342
Regent's Park,Turnpike Lane,0,371,992,10809.03102
Regent's Park,Upminster,0,371,1132,31110.42054
Regent's Park,Upney,0,371,485,20098.00739
Regent's Park,Upton Park,0,371,1642,15008.17115
Regent's Park,Uxbridge,0,371,4316,27337.49989
Regent's Park,Vauxhall,11,371,16242,5423.423316
Regent's Park,Victoria,37,371,33251,3198.216912
Regent's Park,Walthamstow Central,0,371,5271,14903.95506
Regent's Park,Wanstead,0,371,419,18162.17533
Regent's Park,Warren Street,0,371,17309,2127.765074
Regent's Park,Warwick Avenue,9,371,1174,3551.637634
Regent's Park,Waterloo,34,371,23466,3623.448295
Regent's Park,Wembley Central,0,371,1327,13095.01766
Regent's Park,Wembley Park,0,371,5759,11596.55122
Regent's Park,West Acton,0,371,488,12792.01475
Regent's Park,West Brompton,0,371,5859,6882.119195
Regent's Park,West Ham,0,371,5487,12757.25702
Regent's Park,West Hampstead,1,371,5856,5085.911822
Regent's Park,West Kensington,0,371,1345,7258.795298
Regent's Park,West Ruislip,0,371,194,24413.86936
Regent's Park,Westbourne Park,0,371,1347,4525.712453
Regent's Park,Westminster,2,371,15466,3412.397298
Regent's Park,White City,0,371,5966,7842.816143
Regent's Park,Whitechapel,0,371,17633,7801.872838
Regent's Park,Willesden Green,0,371,830,7286.591359
Regent's Park,Willesden Junction,3,371,4165,8737.737226
Regent's Park,Wimbledon,0,371,6295,15226.69747
Regent's Park,Wimbledon Park,0,371,596,13570.78521
Regent's Park,Wood Green,0,371,2146,11739.85664
Regent's Park,Woodford,0,371,706,21180.65105
Richmond,Acton Central,133,5157,750,6117.810833
Richmond,Acton Town,8,5157,2202,7718.304404
Richmond,Aldgate,1,5157,7782,20217.27177
Richmond,Aldgate East,46,5157,7932,20459.31896
Richmond,Alperton,5,5157,741,12691.39235
Richmond,Angel,8,5157,8103,19037.19262
Richmond,Archway,0,5157,2193,21490.84565
Richmond,Arnos Grove,0,5157,748,29174.61255
Richmond,Arsenal,1,5157,315,21173.58084
Richmond,Baker Street,5,5157,14973,15370.61555
Richmond,Bank and Monument,162,5157,78549,18780.35453
Richmond,Barbican,3,5157,9134,20175.78228
Richmond,Barking,3,5157,7004,32351.4921
Richmond,Barkingside,0,5157,262,37909.39639
Richmond,Barons Court,43,5157,2956,8543.750984
Richmond,Bayswater,10,5157,615,13060.10294
Richmond,Becontree,0,5157,456,35645.94449
Richmond,Bermondsey,0,5157,3172,20080.00264
Richmond,Bethnal Green,1,5157,4660,22030.14922
Richmond,Blackfriars,72,5157,10849,17611.0621
Richmond,Blackhorse Road,0,5157,2955,25167.83133
Richmond,Bond Street,8,5157,20967,15523.57426
Richmond,Borough,0,5157,3254,18506.76997
Richmond,Boston Manor,1,5157,892,11230.04105
Richmond,Bounds Green,0,5157,778,27820.37006
Richmond,Bow Road,0,5157,1193,24157.02176
Richmond,Brent Cross,0,5157,450,25565.43908
Richmond,Brixton,0,5157,5084,19367.78478
Richmond,Brockley,0,5157,468,24929.88404
Richmond,Bromley-by-Bow,1,5157,1613,25165.79167
Richmond,Brondesbury,31,5157,712,12557.24435
Richmond,Brondesbury Park,48,5157,895,11815.05568
Richmond,Buckhurst Hill,0,5157,228,37135.04059
Richmond,Burnt Oak,0,5157,649,30157.98186
Richmond,Bush Hill Park,0,5157,176,32208.29734
Richmond,Bushey,4,5157,456,26395.48455
Richmond,Caledonian Road,3,5157,1803,19891.57426
Richmond,Caledonian Road & Barnsbury,26,5157,1668,20150.20953
Richmond,Camden Road,72,5157,3784,18385.63124
Richmond,Camden Town,0,5157,6348,18454.74288
Richmond,Canada Water,0,5157,20443,21069.51956
Richmond,Canary Wharf,5,5157,58772,23671.38584
Richmond,Canning Town,0,5157,15428,26215.57444
Richmond,Cannon Street,32,5157,4698,18519.5051
Richmond,Canonbury,5,5157,846,21419.83667
Richmond,Canons Park,0,5157,526,25848.0876
Richmond,Carpenders Park,2,5157,340,24432.50609
Richmond,Chalfont & Latimer,0,5157,554,41788.23645
Richmond,Chalk Farm,0,5157,1329,19448.52003
Richmond,Chancery Lane,4,5157,15391,17090.93502
Richmond,Charing Cross,0,5157,7016,15724.09648
Richmond,Cheshunt,0,5157,116,39848.16585
Richmond,Chingford,0,5157,237,33533.61165
Richmond,Chiswick Park,0,5157,1517,6446.135162
Richmond,Clapham Common,0,5157,2020,19376.10661
Richmond,Clapham North,0,5157,1238,18733.34912
Richmond,Clapham South,0,5157,1513,20628.42484
Richmond,Clapton,0,5157,427,26260.56762
Richmond,Cockfosters,0,5157,262,34363.38434
Richmond,Colindale,0,5157,2081,28851.55981
Richmond,Colliers Wood,0,5157,865,25131.60599
Richmond,Covent Garden,8,5157,4355,15892.51074
Richmond,Crouch Hill,3,5157,404,19511.34851
Richmond,Dagenham East,0,5157,649,38353.37305
Richmond,Dagenham Heathway,0,5157,1108,37074.14526
Richmond,Dalston Junction,0,5157,1289,22783.70532
Richmond,Dalston Kingsland,20,5157,2091,22601.01501
Richmond,Debden,0,5157,865,41022.63208
Richmond,Dollis Hill,0,5157,847,16853.26451
Richmond,Ealing Broadway,39,5157,4846,10310.22432
Richmond,Ealing Common,4,5157,915,8744.927233
Richmond,Earl's Court,139,5157,6613,10048.54905
Richmond,East Acton,0,5157,1505,14919.14057
Richmond,East Finchley,0,5157,1253,24830.0711
Richmond,East Ham,0,5157,2062,29929.19717
Richmond,Eastcote,1,5157,364,21079.18299
Richmond,Edgware,0,5157,772,31676.11153
Richmond,Edgware Road,24,5157,6868,14335.77518
Richmond,Edmonton Green,0,5157,783,30296.29189
Richmond,Elephant & Castle,0,5157,6427,17806.80943
Richmond,Elm Park,0,5157,269,40649.16141
Richmond,Embankment,21,5157,10220,16064.4273
Richmond,Enfield Town,0,5157,749,33615.16336
Richmond,Epping,0,5157,498,46970.22693
Richmond,Euston,13,5157,16800,17081.14407
Richmond,Euston Square,1,5157,8093,16817.39522
Richmond,Farringdon,3,5157,25592,19714.87233
Richmond,Finchley Central,0,5157,1921,27200.62765
Richmond,Finchley Road,0,5157,3417,14162.21011
Richmond,Finchley Road & Frognal,65,5157,1529,14037.13312
Richmond,Finsbury Park,2,5157,6769,21946.33353
Richmond,Fulham Broadway,20,5157,4200,11558.70012
Richmond,Gants Hill,0,5157,601,34421.08484
Richmond,Gloucester Road,65,5157,5194,10958.67026
Richmond,Golders Green,0,5157,1871,24050.34998
Richmond,Goldhawk Road,2,5157,370,8655.508233
Richmond,Goodge Street,4,5157,6457,16757.39218
Richmond,Gospel Oak,33,5157,2025,16396.22687
Richmond,Great Portland Street,4,5157,6936,16197.435
Richmond,Green Park,83,5157,26754,14374.66195
Richmond,Greenford,0,5157,1157,20019.23494
Richmond,Gunnersbury,879,5157,4775,3948.444183
Richmond,Hackney Central,27,5157,2440,23890.77126
Richmond,Hackney Wick,12,5157,1263,26269.73719
Richmond,Haggerston,0,5157,1184,23591.71361
Richmond,Hainault,0,5157,356,39956.80979
Richmond,Hammersmith,527,5157,18250,7649.918898
Richmond,Hampstead,0,5157,2010,21664.62407
Richmond,Hampstead Heath,81,5157,2792,15457.66627
Richmond,Harlesden,5,5157,1668,10327.50965
Richmond,Harringay Green Lanes,1,5157,544,21017.92631
Richmond,Harrow & Wealdstone,10,5157,1335,18992.09973
Richmond,Harrow-on-the-Hill,1,5157,3019,21865.80974
Richmond,Hatch End,0,5157,93,21989.16379
Richmond,Hatton Cross,0,5157,1219,19786.59175
Richmond,Headstone Lane,1,5157,310,20843.01395
Richmond,Heathrow Terminal 4,0,5157,693,21662.92445
Richmond,Heathrow Terminal 5,1,5157,975,24654.62118
Richmond,Heathrow Terminals 2 & 3,3,5157,2406,22199.3427
Richmond,Hendon Central,0,5157,1878,26699.04643
Richmond,High Barnet,0,5157,953,33453.62514
Richmond,High Street Kensington,4,5157,5427,11349.40916
Richmond,Highams Park,0,5157,390,30673.73038
Richmond,Highbury & Islington,43,5157,25385,20438.7269
Richmond,Highgate,0,5157,856,23081.05044
Richmond,Hillingdon,0,5157,318,25794.4002
Richmond,Holborn,26,5157,22346,16525.45131
Richmond,Holland Park,0,5157,2063,13009.78816
Richmond,Holloway Road,2,5157,1696,20506.8717
Richmond,Homerton,8,5157,1998,24926.3868
Richmond,Honor Oak Park,0,5157,341,26664.20521
Richmond,Hornchurch,0,5157,451,42193.48862
Richmond,Hounslow Central,0,5157,708,15504.0344
Richmond,Hounslow East,0,5157,843,14758.35002
Richmond,Hounslow West,0,5157,401,16983.11809
Richmond,Hoxton,0,5157,2181,23693.72688
Richmond,Hyde Park Corner,29,5157,2410,13594.77265
Richmond,Ickenham,1,5157,282,24669.963
Richmond,Kennington,0,5157,1161,17997.59861
Richmond,Kensal Green,0,5157,472,10535.52534
Richmond,Kensal Rise,99,5157,1376,10812.52025
Richmond,Kensington,0,5157,2252,11595.24022
Richmond,Kentish Town,0,5157,3404,19732.70853
Richmond,Kentish Town West,4,5157,1128,17487.3863
Richmond,Kenton,3,5157,768,17211.42773
Richmond,Kew Gardens,131,5157,792,2168.163264
Richmond,Kilburn,0,5157,1953,14422.0972
Richmond,Kilburn High Road,2,5157,266,12984.65415
Richmond,King's Cross St. Pancras,57,5157,33330,17856.87389
Richmond,Kingsbury,0,5157,1018,22908.78502
Richmond,Knightsbridge,37,5157,6821,13010.81906
Richmond,Ladbroke Grove,21,5157,2131,10834.50322
Richmond,Lancaster Gate,0,5157,1820,13806.52725
Richmond,Latimer Road,13,5157,1109,10174.92269
Richmond,Leicester Square,18,5157,8847,15526.97944
Richmond,Leyton,0,5157,1447,28451.66141
Richmond,Leyton Midland Road,0,5157,445,28372.55241
Richmond,Leytonstone,0,5157,1844,30115.50497
Richmond,Leytonstone High Road,0,5157,314,29586.64942
Richmond,Liverpool Street,18,5157,61122,19621.85722
Richmond,London Bridge,1,5157,29930,17992.1761
Richmond,Loughton,0,5157,655,38970.51499
Richmond,Maida Vale,0,5157,949,13581.76348
Richmond,Manor House,0,5157,1311,23062.44716
Richmond,Mansion House,71,5157,7815,18271.32639
Richmond,Marble Arch,1,5157,6145,15025.12943
Richmond,Marylebone,0,5157,4250,14938.65853
Richmond,Mile End,4,5157,3759,23532.08959
Richmond,Mill Hill East,0,5157,681,28722.83009
Richmond,Moorgate,4,5157,24574,19557.18399
Richmond,Morden,0,5157,1447,27743.32044
Richmond,Mornington Crescent,0,5157,2927,17864.53267
Richmond,Neasden,0,5157,732,17638.84752
Richmond,New Cross Gate,0,5157,1340,23700.80438
Richmond,Newbury Park,0,5157,559,36778.84196
Richmond,North Acton,4,5157,3168,13738.62126
Richmond,North Ealing,0,5157,332,9669.335688
Richmond,North Greenwich,0,5157,6276,25501.16913
Richmond,North Harrow,0,5157,190,23845.43846
Richmond,North Wembley,2,5157,365,14888.71333
Richmond,Northfields,0,5157,864,10299.18891
Richmond,Northolt,0,5157,663,21837.7012
Richmond,Northwick Park,0,5157,1713,23144.88243
Richmond,Northwood,0,5157,1018,29108.51135
Richmond,Northwood Hills,0,5157,488,27521.84246
Richmond,Notting Hill Gate,19,5157,5490,12310.0547
Richmond,Oakwood,0,5157,423,33019.40599
Richmond,Old Street,12,5157,15897,20410.70371
Richmond,Osterley,0,5157,521,13790.85535
Richmond,Oval,0,5157,2544,18912.75629
Richmond,Oxford Circus,32,5157,44368,15385.22842
Richmond,Paddington,71,5157,20198,13547.14391
Richmond,Park Royal,14,5157,1552,10768.99414
Richmond,Parsons Green,6,5157,2711,12261.03845
Richmond,Perivale,0,5157,532,18422.79982
Richmond,Piccadilly Circus,60,5157,13641,15152.28804
Richmond,Pimlico,0,5157,5585,15448.86328
Richmond,Pinner,0,5157,292,25363.19387
Richmond,Plaistow,1,5157,1049,27307.8727
Richmond,Preston Road,0,5157,411,21411.74863
Richmond,Putney Bridge,0,5157,2494,13255.5008
Richmond,Queen's Park,0,5157,2167,11920.151
Richmond,Queensbury,0,5157,439,24154.78025
Richmond,Ravenscourt Park,152,5157,1895,6815.340945
Richmond,Rayners Lane,1,5157,426,19259.82861
Richmond,Redbridge,0,5157,198,32963.34108
Richmond,Regent's Park,1,5157,3364,16166.1556
Richmond,Rickmansworth,0,5157,937,34724.02992
Richmond,Royal Oak,14,5157,856,12609.84739
Richmond,Ruislip,0,5157,257,22884.30802
Richmond,Ruislip Manor,0,5157,408,22205.42204
Richmond,Russell Square,17,5157,5172,17231.88563
Richmond,Seven Sisters,1,5157,10191,25352.22192
Richmond,Shadwell,0,5157,7447,21097.456
Richmond,Shepherd's Bush,0,5157,9890,12593.97036
Richmond,Shepherd's Bush Market,7,5157,416,9094.797655
Richmond,Shoreditch High Street,1,5157,7558,22618.47448
Richmond,Silver Street,0,5157,953,29097.83722
Richmond,Sloane Square,74,5157,8229,12883.22611
Richmond,Snaresbrook,0,5157,512,31773.65559
Richmond,South Acton,104,5157,975,4965.283563
Richmond,South Ealing,0,5157,670,9846.243618
Richmond,South Hampstead,0,5157,236,13961.00954
Richmond,South Harrow,1,5157,387,17454.2719
Richmond,South Kensington,140,5157,15325,11710.00374
Richmond,South Kenton,0,5157,261,15824.4585
Richmond,South Ruislip,0,5157,289,24161.69172
Richmond,South Tottenham,0,5157,552,22876.69141
Richmond,South Wimbledon,0,5157,1361,26210.07413
Richmond,South Woodford,0,5157,766,33089.47633
Richmond,Southbury,0,5157,538,33266.84135
Richmond,Southfields,0,5157,1351,15944.95448
Richmond,Southgate,0,5157,874,31153.76113
Richmond,Southwark,0,5157,10326,16893.82702
Richmond,St. James's Park,91,5157,13339,14826.29072
Richmond,St. John's Wood,0,5157,3982,15777.50315
Richmond,St. Paul's,1,5157,13446,18186.08622
Richmond,Stamford Brook,56,5157,784,6106.051391
Richmond,Stanmore,0,5157,983,27267.75707
Richmond,Stepney Green,6,5157,1879,22502.81721
Richmond,Stockwell,0,5157,1623,17781.04724
Richmond,Stonebridge Park,4,5157,729,11822.45842
Richmond,Stratford,17,5157,55954,26320.31849
Richmond,Sudbury Hill,0,5157,277,15968.80625
Richmond,Sudbury Town,0,5157,218,14351.74963
Richmond,Swiss Cottage,0,5157,2598,14807.56286
Richmond,Temple,41,5157,6780,16859.0213
Richmond,Tooting Bec,0,5157,1239,22776.22487
Richmond,Tooting Broadway,0,5157,4506,23851.18631
Richmond,Tottenham Court Road,5,5157,19126,16112.91981
Richmond,Tottenham Hale,1,5157,3239,26505.76109
Richmond,Totteridge & Whetstone,0,5157,287,30860.99464
Richmond,Tower Hill,66,5157,8286,19620.08498
Richmond,Tufnell Park,0,5157,557,20497.30953
Richmond,Turkey Street,0,5157,458,35968.41807
Richmond,Turnham Green,167,5157,1515,5495.762181
Richmond,Turnpike Lane,1,5157,992,25384.10652
Richmond,Upminster,0,5157,1132,44731.20073
Richmond,Upney,0,5157,485,33718.78758
Richmond,Upper Holloway,5,5157,898,18296.45217
Richmond,Upton Park,0,5157,1642,28628.95135
Richmond,Uxbridge,3,5157,4316,27938.79533
Richmond,Vauxhall,1,5157,16242,16274.19153
Richmond,Victoria,36,5157,33251,14048.98513
Richmond,Walthamstow Central,0,5157,5271,26726.89507
Richmond,Walthamstow Queens Road,1,5157,1267,26590.56836
Richmond,Wanstead,0,5157,419,31782.95553
Richmond,Wanstead Park,0,5157,416,31505.95423
Richmond,Warren Street,14,5157,17309,16534.94287
Richmond,Warwick Avenue,0,5157,1174,14369.37605
Richmond,Waterloo,1,5157,23466,16237.40009
Richmond,Watford,0,5157,961,36291.83963
Richmond,Watford High Street,2,5157,790,27709.73482
Richmond,Watford Junction,6,5157,1367,29115.77235
Richmond,Wembley Central,5,5157,1327,13540.55689
Richmond,Wembley Park,0,5157,5759,19992.01346
Richmond,West Acton,1,5157,488,11927.12648
Richmond,West Brompton,4,5157,5859,10615.93824
Richmond,West Finchley,0,5157,91,28437.41859
Richmond,West Ham,0,5157,5487,26378.03721
Richmond,West Hampstead,126,5157,5856,13406.47559
Richmond,West Harrow,0,5157,122,20623.94105
Richmond,West Kensington,38,5157,1345,9107.427129
Richmond,Westbourne Park,12,5157,1347,11640.44315
Richmond,Westminster,29,5157,15466,15387.04006
Richmond,White City,0,5157,5966,13894.47146
Richmond,White Hart Lane,0,5157,641,27897.91586
Richmond,Whitechapel,18,5157,17633,21422.65303
Richmond,Willesden Green,0,5157,830,15607.15513
Richmond,Willesden Junction,172,5157,4165,9183.276454
Richmond,Wimbledon Park,0,5157,596,17304.60425
Richmond,Wood Green,1,5157,2146,26314.93214
Richmond,Wood Lane,50,5157,1578,9621.060611
Richmond,Wood Street,0,5157,404,28094.59097
Richmond,Woodford,0,5157,706,34801.43124
Richmond,Woodgrange Park,0,5157,242,32826.72752
Richmond,Woodside Park,0,5157,745,29383.89294
Rickmansworth,Acton Town,3,1258,2202,27005.72551
Rickmansworth,Aldgate,49,1258,7782,34783.8588
Rickmansworth,Alperton,0,1258,741,22032.63757
Rickmansworth,Amersham,17,1258,256,10449.86668
Rickmansworth,Angel,4,1258,8103,31781.80924
Rickmansworth,Archway,0,1258,2193,35874.56177
Rickmansworth,Arsenal,0,1258,315,33918.19746
Rickmansworth,Baker Street,38,1258,14973,28115.23218
Rickmansworth,Bank and Monument,10,1258,78549,34070.34657
Rickmansworth,Barbican,33,1258,9134,32920.3989
Rickmansworth,Barons Court,0,1258,2956,32276.25654
Rickmansworth,Bermondsey,2,1258,3172,36376.82307
Rickmansworth,Bethnal Green,0,1258,4660,36470.06672
Rickmansworth,Blackfriars,3,1258,10849,33311.42699
Rickmansworth,Bond Street,19,1258,20967,29859.51041
Rickmansworth,Brixton,1,1258,5084,37427.78879
Rickmansworth,Camden Town,1,1258,6348,32838.459
Rickmansworth,Canada Water,3,1258,20443,37366.34
Rickmansworth,Canary Wharf,53,1258,58772,39457.769
Rickmansworth,Canning Town,1,1258,15428,41505.56648
Rickmansworth,Cannon Street,2,1258,4698,34219.86999
Rickmansworth,Canons Park,0,1258,526,23170.29514
Rickmansworth,Chalfont & Latimer,48,1258,554,7064.206532
Rickmansworth,Chancery Lane,4,1258,15391,32125.67053
Rickmansworth,Charing Cross,9,1258,7016,31424.46137
